"num","state","startdate","enddate","pollster","grade","spread","lower","upper","actual_spread","error","hit"
"754","Oklahoma",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.23,-0.313726383080005,-0.146273616919995,-0.364,0.134,TRUE
"755","Oregon",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.15,0.0818709688054631,0.218129031194537,0.11,0.04,TRUE
"756","Florida",2016-10-28,2016-11-03,"SurveyMonkey","C-",0.02,-0.0138259683884339,0.0538259683884339,-0.012,0.032,FALSE
"757","New York",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.23,0.18419409555721,0.27580590444279,0.225,0.00500000000000006,TRUE
"758","California",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.25,0.210291299062763,0.289708700937237,0.301,-0.0509999999999999,TRUE
"759","Texas",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.04,-0.0832748330451821,0.00327483304518207,-0.09,0.0499999999999999,TRUE
"760","Kentucky",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.23,-0.315387782762225,-0.144612217237775,-0.298,0.0680000000000001,TRUE
"761","California",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.25,0.212083358345818,0.287916641654182,0.301,-0.0509999999999999,TRUE
"762","Iowa",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.05,-0.112403219162409,0.0124032191624094,-0.094,0.044,TRUE
"763","Iowa",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.06,-0.126443943722282,0.00644394372228224,-0.094,0.034,TRUE
"764","Colorado",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.04,-0.00849236848933138,0.0884923684893313,0.049,-0.00900000000000006,TRUE
"765","Arizona",2016-10-27,2016-11-02,"SurveyMonkey","C-",0,-0.0512770442205207,0.0512770442205207,-0.036,0.036,FALSE
"766","Connecticut",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.12,0.0373308340466931,0.202669165953307,0.137,-0.0170000000000001,TRUE
"767","Ohio",2016-10-27,2016-11-02,"SurveyMonkey","C-",-0.05,-0.0970904319479345,-0.00290956805206556,-0.082,0.032,TRUE
"768","Pennsylvania",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.06,0.01708173284148,0.10291826715852,-0.00700000000000001,0.067,FALSE
"769","Oklahoma",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.23,-0.317796056640426,-0.142203943359574,-0.364,0.134,TRUE
"770","Oregon",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.15,0.0789094184132109,0.221090581586789,0.11,0.04,TRUE
"771","Indiana",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.15,-0.226717799012427,-0.0732822009875731,-0.191,0.041,TRUE
"772","Pennsylvania",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.08,0.0388584538175809,0.121141546182419,-0.00700000000000001,0.087,FALSE
"773","Michigan",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.03,-0.0138832638581236,0.0738832638581236,-0.002,0.032,FALSE
"774","Indiana",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.14,-0.214751479723041,-0.0652485202769594,-0.191,0.051,TRUE
"775","Wisconsin",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.02,-0.0390029136853409,0.0790029136853409,-0.00700000000000001,0.027,FALSE
"776","Texas",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.06,-0.104090202388317,-0.0159097976116828,-0.09,0.03,TRUE
"777","North Carolina",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.08,0.0350134137805195,0.124986586219481,-0.036,0.116,FALSE
"778","Wisconsin",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.02,-0.0366861892160474,0.0766861892160474,-0.00700000000000001,0.027,FALSE
"779","Tennessee",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.13,-0.212863942883658,-0.0471360571163418,-0.26,0.13,TRUE
"780","Ohio",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.05,-0.0958470301931636,-0.00415296980683642,-0.082,0.032,TRUE
"781","Florida",2016-10-27,2016-11-02,"SurveyMonkey","C-",0.03,-0.00637296511745895,0.0663729651174589,-0.012,0.042,FALSE
"782","Texas",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.06,-0.103199838204974,-0.0168001617950258,-0.09,0.03,TRUE
"783","Kentucky",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.27,-0.361649152492061,-0.178350847507939,-0.298,0.028,TRUE
"784","Ohio",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.03,-0.0791927361367777,0.0191927361367777,-0.082,0.052,TRUE
"785","Arizona",2016-10-26,2016-11-01,"SurveyMonkey","C-",-0.01,-0.063943535819186,0.043943535819186,-0.036,0.026,TRUE
"786","Arizona",2016-10-25,2016-10-31,"SurveyMonkey","C-",-0.01,-0.0613448157012036,0.0413448157012036,-0.036,0.026,TRUE
"787","Colorado",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.03,-0.0223213045240744,0.0823213045240744,0.049,-0.0190000000000001,TRUE
"788","Colorado",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.04,-0.0100346647888832,0.0900346647888832,0.049,-0.00900000000000006,TRUE
"789","Michigan",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.01,-0.0369976977817711,0.0569976977817711,-0.002,0.012,FALSE
"790","Florida",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.03,-0.00759825192713412,0.0675982519271341,-0.012,0.042,FALSE
"791","North Carolina",2016-10-26,2016-11-01,"SurveyMonkey","C-",0.07,0.0213787136940138,0.118621286305986,-0.036,0.106,FALSE
"792","Florida",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.01,-0.0269786034696368,0.0469786034696368,-0.012,0.022,FALSE
"793","Michigan",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.01,-0.038263192641862,0.058263192641862,-0.002,0.012,FALSE
"794","North Carolina",2016-10-25,2016-10-31,"SurveyMonkey","C-",0.03,-0.019379900044798,0.079379900044798,-0.036,0.0659999999999999,FALSE
"795","Wisconsin",2016-10-21,2016-11-02,"Ipsos","A-",0.0851999999999999,0.00877957108018532,0.161620428919815,-0.00700000000000001,0.0921999999999999,FALSE
"796","Utah",2016-10-17,2016-11-06,"Ipsos","A-",-0.0676,-0.183229990360404,0.0480299903604039,-0.18,0.1124,TRUE
"797","Connecticut",2016-10-21,2016-11-02,"Ipsos","A-",0.0588,-0.0473100595013485,0.164910059501349,0.137,-0.0782,TRUE
"798","Minnesota",2016-10-21,2016-11-02,"Ipsos","A-",0.048,-0.0304337867746994,0.126433786774699,0.015,0.033,TRUE
"799","Maryland",2016-10-21,2016-11-02,"Ipsos","A-",0.1896,0.101762965238005,0.277437034761995,0.264,-0.0744,TRUE
"800","Kentucky",2016-10-21,2016-11-02,"Ipsos","A-",-0.2687,-0.367516374394489,-0.169883625605511,-0.298,0.0293,TRUE
"801","Alabama",2016-10-21,2016-11-02,"Ipsos","A-",-0.1204,-0.232548638006135,-0.00825136199386561,-0.277,0.1566,TRUE
"802","South Carolina",2016-10-21,2016-11-02,"Ipsos","A-",-0.043,-0.170464783493634,0.0844647834936343,-0.142,0.0989999999999999,TRUE
"803","Tennessee",2016-10-21,2016-11-02,"Ipsos","A-",-0.1563,-0.241357477416129,-0.0712425225838706,-0.26,0.1037,TRUE
"804","Colorado",2016-10-21,2016-11-02,"Ipsos","A-",0.079,-0.00578936209829692,0.163789362098297,0.049,0.0299999999999999,TRUE
"805","South Dakota",2016-10-23,2016-11-06,"Ipsos","A-",-0.2271,-0.405871093675721,-0.048328906324279,-0.298,0.0709,TRUE
"806","Missouri",2016-10-21,2016-11-02,"Ipsos","A-",-0.0609999999999999,-0.15821002783743,0.0362100278374299,-0.187,0.126,TRUE
"807","Utah",2016-10-04,2016-11-06,"YouGov","B",-0.091,-0.166070457045404,-0.0159295429545959,-0.18,0.089,TRUE
"808","Utah",2016-10-25,2016-10-31,"Google Consumer Surveys","B",-0.0121,-0.1373083389136,0.1131083389136,-0.18,0.1679,TRUE
"809","South Dakota",2016-10-28,2016-11-02,"Ipsos","A-",-0.1875,-0.335156348522489,-0.0398436514775113,-0.298,0.1105,TRUE
"810","Washington",2016-10-21,2016-11-02,"Ipsos","A-",0.0838,-0.000402826540577217,0.168002826540577,0.162,-0.0781999999999999,TRUE
"811","Utah",2016-11-01,2016-11-07,"Google Consumer Surveys","B",-0.1372,-0.251999122436505,-0.0224008775634954,-0.18,0.0428,TRUE
"812","Oregon",2016-10-21,2016-11-02,"Ipsos","A-",0.0905,-0.0019261468910228,0.182926146891023,0.11,-0.0195,TRUE
